Format Version,1.1,Take Name,Take 2017-10-25 05.35.02 PM,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2017-10-25 05.35.02.037 PM,Total Frames,431,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
41,0.410000,-0.106965,0.738660,0.309011,0.589450,-0.103219,1.142583,-0.987843,0.001672,-0.095765,1.166148,-1.060110,0.000000,-0.069592,1.141083,-0.951262,0.504011,-0.144300,1.120519,-0.952156,0.455961,-0.095803,1.167415,-1.062248,-0.069821,1.141135,-0.951172,-0.144412,1.120509,-0.951844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.420000,-0.106524,0.738734,0.306386,0.590806,-0.101787,1.142316,-0.987013,0.001701,-0.094065,1.165621,-1.059336,0.000000,-0.068248,1.140775,-0.950353,0.518992,-0.143047,1.120552,-0.951349,0.472295,-0.094061,1.166891,-1.061617,-0.068345,1.140648,-0.950384,-0.143090,1.120299,-0.951169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.430000,-0.102885,0.740753,0.305210,0.589530,-0.100385,1.141802,-0.986397,0.001815,-0.092966,1.165135,-1.058743,0.000000,-0.066629,1.140007,-0.949950,0.539192,-0.141561,1.120265,-0.950498,0.422964,-0.092139,1.166302,-1.061044,-0.066598,1.139905,-0.949872,-0.141655,1.120234,-0.950215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.440000,-0.099616,0.738260,0.310275,0.590575,-0.098322,1.141494,-0.985761,0.001690,-0.090823,1.165779,-1.057785,0.000000,-0.064616,1.139255,-0.949291,0.511875,-0.139528,1.119448,-0.950207,0.459476,-0.090047,1.165823,-1.060300,-0.064661,1.139294,-0.949116,-0.139501,1.119493,-0.949965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.450000,-0.099979,0.739636,0.303253,0.592435,-0.096057,1.140628,-0.985256,0.001714,-0.088140,1.164029,-1.057527,0.000000,-0.062472,1.138492,-0.948669,0.533082,-0.137560,1.119364,-0.949571,0.436364,-0.087717,1.165257,-1.059686,-0.062490,1.138402,-0.948629,-0.137640,1.119195,-0.949277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.460000,-0.099370,0.738633,0.303178,0.593827,-0.093334,1.139897,-0.984837,0.001652,-0.085170,1.163393,-1.057050,0.000000,-0.059858,1.137652,-0.948156,0.528664,-0.134974,1.118647,-0.949304,0.461452,-0.085100,1.164916,-1.059123,-0.060001,1.137598,-0.948137,-0.135043,1.118390,-0.949090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.470000,-0.096123,0.739188,0.305622,0.592416,-0.090966,1.139479,-0.984479,0.001622,-0.083149,1.163460,-1.056570,0.000000,-0.057302,1.136944,-0.947989,0.538476,-0.132445,1.118033,-0.948876,0.449738,-0.082291,1.164353,-1.058626,-0.057294,1.136851,-0.947763,-0.132426,1.117781,-0.948697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.480000,-0.096488,0.738176,0.303749,0.594578,-0.087853,1.138801,-0.984221,0.001634,-0.079611,1.162603,-1.056325,0.000000,-0.054379,1.136251,-0.947559,0.504279,-0.129569,1.117548,-0.948780,0.415365,-0.079060,1.163735,-1.058275,-0.054167,1.136118,-0.947479,-0.129584,1.117530,-0.948451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.490000,-0.094562,0.738413,0.302908,0.595022,-0.084462,1.138318,-0.984056,0.001570,-0.076167,1.162157,-1.056141,0.000000,-0.050976,1.135592,-0.947417,0.517494,-0.126245,1.117204,-0.948609,0.406400,-0.075494,1.163141,-1.058056,-0.050810,1.135452,-0.947368,-0.126288,1.117179,-0.948306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.500000,-0.093691,0.739550,0.299952,0.595245,-0.080630,1.137644,-0.983996,0.001558,-0.072284,1.161153,-1.056183,0.000000,-0.047121,1.134891,-0.947379,0.537768,-0.122485,1.116887,-0.948424,0.432217,-0.071591,1.162264,-1.058188,-0.047230,1.134870,-0.947309,-0.122567,1.117043,-0.948185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.510000,-0.093141,0.739803,0.296198,0.596894,-0.076485,1.137196,-0.984195,0.001525,-0.067811,1.160309,-1.056472,0.000000,-0.043086,1.134406,-0.947482,0.517376,-0.118559,1.116873,-0.948632,0.437323,-0.067366,1.161308,-1.058436,-0.043233,1.134420,-0.947386,-0.118629,1.116993,-0.948351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.520000,-0.091568,0.741571,0.289443,0.598256,-0.072197,1.136861,-0.984353,0.001552,-0.063243,1.159227,-1.056831,0.000000,-0.038839,1.134014,-0.947607,0.532097,-0.114509,1.117342,-0.948622,0.441062,-0.062808,1.160072,-1.058943,-0.038900,1.133982,-0.947622,-0.114618,1.117234,-0.948424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.530000,-0.092942,0.743583,0.283471,0.598407,-0.067704,1.136160,-0.984926,0.001610,-0.058650,1.157631,-1.057661,0.000000,-0.034351,1.133554,-0.948158,0.520792,-0.110112,1.117293,-0.948958,0.417571,-0.057923,1.158534,-1.059684,-0.034243,1.133410,-0.948079,-0.110176,1.117253,-0.948690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.540000,-0.092213,0.744518,0.279674,0.599142,-0.062796,1.135592,-0.985596,0.001608,-0.053590,1.156631,-1.058439,0.000000,-0.029469,1.132970,-0.948806,0.482613,-0.105330,1.117176,-0.949544,0.369712,-0.053079,1.157419,-1.060332,-0.029276,1.132885,-0.948736,-0.105491,1.117151,-0.949141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.550000,-0.093638,0.745510,0.274681,0.599998,-0.057471,1.134620,-0.986596,0.001887,-0.048040,1.154921,-1.059619,0.000000,-0.024221,1.132199,-0.949722,0.442463,-0.100152,1.116742,-0.950448,0.337844,-0.047499,1.155750,-1.061801,-0.023961,1.132191,-0.949635,-0.100450,1.116655,-0.950077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.560000,-0.091167,0.747530,0.269937,0.600018,-0.051652,1.133853,-0.987843,0.001636,-0.042235,1.153681,-1.060998,0.000000,-0.018321,1.131299,-0.951051,0.477574,-0.094401,1.116581,-0.951481,0.456894,-0.042025,1.154481,-1.063141,-0.018448,1.131370,-0.950845,-0.094387,1.116739,-0.951129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.570000,-0.091032,0.748053,0.269283,0.599681,-0.045887,1.133029,-0.989256,0.001530,-0.036531,1.152763,-1.062443,0.000000,-0.012518,1.130487,-0.952497,0.456696,-0.088612,1.115837,-0.952827,0.465965,-0.036378,1.153638,-1.064499,-0.012540,1.130405,-0.952385,-0.088499,1.115963,-0.952626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.580000,-0.089654,0.747512,0.270735,0.599908,-0.039818,1.131999,-0.991321,0.001667,-0.030456,1.152034,-1.064426,0.000000,-0.006449,1.129292,-0.954574,0.453683,-0.082548,1.114670,-0.954963,0.452388,-0.030193,1.152257,-1.066642,-0.006291,1.129209,-0.954341,-0.082628,1.114639,-0.954662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.590000,-0.089330,0.748869,0.269775,0.598696,-0.033246,1.130791,-0.993507,0.001707,-0.024112,1.150669,-1.066684,0.000000,0.000246,1.128117,-0.956869,0.471081,-0.075871,1.113588,-0.956968,0.447424,-0.023899,1.151329,-1.068946,0.000293,1.127998,-0.956747,-0.076044,1.113552,-0.956737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.600000,-0.087319,0.751657,0.268709,0.595972,-0.026483,1.129457,-0.996200,0.001839,-0.017892,1.149218,-1.069474,0.000000,0.007303,1.126714,-0.959839,0.483058,-0.068860,1.112437,-0.959287,0.403571,-0.017404,1.150339,-1.071703,0.007353,1.126566,-0.959720,-0.069131,1.112402,-0.959010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.610000,-0.080262,0.755504,0.269241,0.591846,-0.019760,1.128298,-0.999037,0.002105,-0.012076,1.148462,-1.072302,0.000000,0.014531,1.125037,-0.963195,0.522123,-0.061734,1.111395,-0.961615,0.332195,-0.010746,1.149366,-1.074967,0.014719,1.125039,-0.963282,-0.061953,1.111289,-0.961298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.620000,-0.076365,0.756927,0.267669,0.591255,-0.011884,1.127070,-1.003294,0.001661,-0.004369,1.147276,-1.076565,0.000000,0.022539,1.123496,-0.967609,0.500962,-0.053821,1.110437,-0.965709,0.446308,-0.004004,1.148270,-1.078724,0.022497,1.123439,-0.967485,-0.053714,1.110294,-0.965434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.630000,-0.072568,0.760646,0.266304,0.587567,-0.004212,1.125634,-1.007527,0.001748,0.002557,1.145788,-1.080884,0.000000,0.030607,1.121858,-0.972249,0.490800,-0.045801,1.109255,-0.969446,0.436843,0.002864,1.147003,-1.083155,0.030493,1.121901,-0.972148,-0.045711,1.109223,-0.969188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.640000,-0.068379,0.765157,0.265741,0.582444,0.003639,1.124486,-1.012137,0.001749,0.009389,1.144677,-1.085572,0.000000,0.038973,1.120505,-0.977398,0.499027,-0.037446,1.108277,-0.973441,0.429392,0.009836,1.145607,-1.087936,0.038760,1.120412,-0.977320,-0.037460,1.108120,-0.973288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.650000,-0.062383,0.769019,0.267467,0.577217,0.011296,1.123316,-1.017176,0.001361,0.015978,1.143985,-1.090554,0.000000,0.047158,1.118924,-0.983032,0.421021,-0.029248,1.107040,-0.977942,0.472896,0.015757,1.144881,-1.092260,0.047070,1.118824,-0.982836,-0.029142,1.107031,-0.977749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.660000,-0.059367,0.772980,0.265739,0.573027,0.019347,1.121778,-1.022481,0.001347,0.023219,1.142292,-1.095949,0.000000,0.055608,1.117271,-0.988777,0.467763,-0.020785,1.105771,-0.982717,0.490293,0.023056,1.143205,-1.097754,0.055561,1.117164,-0.988690,-0.020765,1.105812,-0.982568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.670000,-0.054799,0.776941,0.262583,0.569570,0.027451,1.120281,-1.028404,0.001398,0.030635,1.140604,-1.101958,0.000000,0.064069,1.115507,-0.995124,0.484698,-0.012351,1.104732,-0.988128,0.452739,0.030587,1.141279,-1.103725,0.063987,1.115386,-0.994957,-0.012287,1.104631,-0.987764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.680000,-0.054725,0.779333,0.259439,0.567748,0.035550,1.118623,-1.034490,0.001630,0.038408,1.138476,-1.108186,0.000000,0.072328,1.113947,-1.001374,0.398091,-0.004085,1.103447,-0.993910,0.425740,0.038146,1.139249,-1.110115,0.072129,1.113755,-1.001067,-0.003896,1.103434,-0.993494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.690000,-0.051447,0.783601,0.257104,0.563223,0.043955,1.116970,-1.041213,0.001372,0.045945,1.136615,-1.114993,0.000000,0.081144,1.112163,-1.008578,0.509660,0.004777,1.102133,-1.000068,0.447762,0.045992,1.137185,-1.116781,0.081144,1.112081,-1.008464,0.004702,1.102186,-0.999693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.700000,-0.046784,0.787917,0.252732,0.559576,0.052345,1.115089,-1.048605,0.001400,0.053620,1.134407,-1.122487,0.000000,0.089886,1.110014,-1.016417,0.529195,0.013528,1.100847,-1.006910,0.458742,0.053729,1.134961,-1.124369,0.089828,1.110006,-1.016276,0.013529,1.100793,-1.006556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.710000,-0.042772,0.791378,0.250663,0.555931,0.060961,1.113164,-1.056503,0.001466,0.061527,1.132411,-1.130413,0.000000,0.098831,1.107848,-1.024743,0.538714,0.022524,1.099233,-1.014354,0.449292,0.061365,1.133076,-1.132391,0.098745,1.107828,-1.024748,0.022481,1.099155,-1.013905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.720000,-0.036991,0.796063,0.252234,0.548903,0.069482,1.111077,-1.065094,0.001540,0.068702,1.130765,-1.138885,0.000000,0.107936,1.105410,-1.034105,0.535387,0.031808,1.097055,-1.022291,0.455462,0.068887,1.131429,-1.141043,0.107816,1.105528,-1.033970,0.031734,1.097188,-1.021984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.730000,-0.033288,0.800396,0.252649,0.542610,0.078258,1.109151,-1.074497,0.001700,0.076299,1.128996,-1.148224,0.000000,0.117209,1.103321,-1.044165,0.545201,0.041266,1.095137,-1.031101,0.447213,0.076342,1.129813,-1.150466,0.117129,1.103162,-1.044078,0.041268,1.095116,-1.030577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.740000,-0.028481,0.805961,0.252677,0.534574,0.087154,1.107187,-1.084552,0.001786,0.083702,1.127184,-1.158184,0.000000,0.126719,1.101143,-1.055070,0.563708,0.051041,1.093234,-1.040403,0.421942,0.083798,1.128027,-1.160488,0.126639,1.100908,-1.055040,0.051028,1.093257,-1.039704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.750000,-0.026145,0.811560,0.249207,0.527809,0.096110,1.105144,-1.095322,0.001870,0.091428,1.124694,-1.169006,0.000000,0.136170,1.099110,-1.066514,0.583679,0.060732,1.091629,-1.050448,0.404530,0.091290,1.125680,-1.171283,0.136017,1.098689,-1.066581,0.060742,1.091552,-1.049469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.760000,-0.017326,0.818009,0.244121,0.520544,0.104739,1.102867,-1.106560,0.001985,0.098703,1.122318,-1.180172,0.000000,0.145340,1.096244,-1.078652,0.590055,0.070175,1.090040,-1.060857,0.398226,0.098439,1.122923,-1.182645,0.145262,1.096304,-1.078651,0.070446,1.089756,-1.059700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.770000,-0.010642,0.825528,0.238824,0.511227,0.113319,1.100447,-1.118140,0.002022,0.105593,1.119562,-1.191681,0.000000,0.154553,1.093482,-1.091263,0.610891,0.079811,1.088297,-1.071475,0.385562,0.105367,1.120123,-1.194288,0.154318,1.093668,-1.091290,0.079922,1.088164,-1.070281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.780000,-0.004015,0.834144,0.233892,0.499482,0.121285,1.097987,-1.129945,0.001661,0.111462,1.116773,-1.203320,0.000000,0.163265,1.090733,-1.104328,0.611549,0.089128,1.086455,-1.082185,0.349229,0.111913,1.116779,-1.205799,0.162995,1.090909,-1.104314,0.089167,1.086374,-1.081534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.790000,-0.002850,0.841493,0.229461,0.489111,0.129144,1.095579,-1.142621,0.001850,0.117505,1.113668,-1.215906,0.000000,0.171744,1.088504,-1.117998,0.520067,0.098181,1.084567,-1.093958,0.389010,0.117277,1.114004,-1.218439,0.171441,1.088389,-1.117911,0.098277,1.084373,-1.093445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.800000,0.002838,0.847429,0.227631,0.479624,0.137032,1.093077,-1.156169,0.001883,0.123739,1.111231,-1.229156,0.000000,0.180169,1.085706,-1.132589,0.475401,0.107188,1.082293,-1.106762,0.369182,0.123219,1.111661,-1.231500,0.179834,1.085649,-1.132394,0.107443,1.082139,-1.106141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.810000,0.009922,0.854846,0.228320,0.465844,0.144580,1.090705,-1.170080,0.001779,0.128929,1.109272,-1.242494,0.000000,0.188448,1.083009,-1.148002,0.496231,0.116362,1.079835,-1.119745,0.391343,0.128599,1.109714,-1.245002,0.188198,1.083185,-1.147897,0.116518,1.080015,-1.119384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.820000,0.015078,0.864238,0.227702,0.448349,0.151779,1.088684,-1.184692,0.001814,0.133194,1.107257,-1.256407,0.000000,0.196507,1.080938,-1.164430,0.523939,0.125637,1.077856,-1.133240,0.344444,0.133535,1.107920,-1.259253,0.196276,1.080987,-1.164467,0.125834,1.077906,-1.133140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.830000,0.022759,0.871708,0.226575,0.433901,0.159115,1.086812,-1.200631,0.001696,0.138158,1.105674,-1.271612,0.000000,0.204469,1.078691,-1.181970,0.526501,0.134719,1.076071,-1.148310,0.396302,0.137822,1.106185,-1.274072,0.204358,1.078812,-1.181995,0.134981,1.076191,-1.148000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.840000,0.027965,0.881982,0.225303,0.412995,0.166095,1.085551,-1.217193,0.001694,0.141775,1.104320,-1.287120,0.000000,0.212287,1.077444,-1.200709,0.608885,0.144223,1.074890,-1.163752,0.370374,0.141521,1.104689,-1.289554,0.212014,1.077314,-1.200754,0.144262,1.074687,-1.163127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.850000,0.032894,0.892460,0.219792,0.392587,0.172130,1.083745,-1.234443,0.001567,0.144599,1.101962,-1.303316,0.000000,0.219022,1.075618,-1.220080,0.549355,0.152770,1.073653,-1.179932,0.371860,0.144258,1.102066,-1.305563,0.219008,1.075637,-1.220092,0.152817,1.073588,-1.179507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.860000,0.037600,0.903910,0.210920,0.370197,0.177642,1.081809,-1.251961,0.001558,0.146672,1.099094,-1.319602,0.000000,0.225177,1.073665,-1.239907,0.514639,0.161079,1.072668,-1.196372,0.324853,0.146165,1.099428,-1.321796,0.224864,1.073638,-1.239895,0.161355,1.072488,-1.196117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.870000,0.036345,0.914387,0.204538,0.347477,0.182409,1.079546,-1.270262,0.001672,0.148038,1.095555,-1.336563,0.000000,0.230540,1.071947,-1.260424,0.307251,0.168648,1.071135,-1.213801,0.085312,0.147313,1.096097,-1.338418,0.230009,1.072042,-1.260385,0.169664,1.070980,-1.213667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.880000,0.050527,0.923103,0.199389,0.324917,0.187380,1.077741,-1.288614,0.001735,0.149834,1.094360,-1.353015,0.000000,0.235810,1.069205,-1.281347,0.347982,0.176497,1.069657,-1.231481,0.244336,0.148749,1.094770,-1.355132,0.235358,1.069219,-1.281270,0.177046,1.069513,-1.231583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.890000,0.060390,0.932817,0.194647,0.297185,0.190683,1.076697,-1.307613,0.001472,0.149374,1.093465,-1.369628,0.000000,0.239390,1.067732,-1.303325,0.406408,0.183284,1.068894,-1.249886,0.438315,0.148176,1.093820,-1.371060,0.239660,1.067578,-1.303291,0.183329,1.068951,-1.249632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.900000,0.066991,0.940313,0.189585,0.274557,0.193937,1.075566,-1.326909,0.001444,0.149681,1.092226,-1.386886,0.000000,0.242748,1.066345,-1.325001,0.459019,0.189383,1.068127,-1.268841,0.419650,0.148496,1.092516,-1.388476,0.242723,1.066363,-1.324818,0.189663,1.068102,-1.268710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.910000,0.067925,0.947913,0.187496,0.248379,0.196360,1.074548,-1.346919,0.001484,0.148795,1.090675,-1.404459,0.000000,0.245275,1.065721,-1.347626,0.533331,0.195009,1.067248,-1.288670,0.345140,0.147985,1.090828,-1.406687,0.245079,1.065742,-1.347540,0.195210,1.067342,-1.288582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.920000,0.059004,0.954810,0.190129,0.220697,0.196681,1.073924,-1.367686,0.001381,0.145723,1.088693,-1.422627,0.167903,0.245732,1.066549,-1.370966,0.185732,0.198589,1.066531,-1.309464,0.000000,0.144924,1.088727,-1.423049,0.245598,1.066468,-1.370479,0.200464,1.066472,-1.309389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.930000,0.066177,0.963155,0.184262,0.184395,0.197846,1.072335,-1.388538,0.002218,0.142859,1.086816,-1.439529,0.000000,0.246494,1.064851,-1.395503,0.387687,0.204185,1.065339,-1.330582,0.336755,0.140647,1.087182,-1.441857,0.246209,1.065040,-1.395250,0.204595,1.065574,-1.330840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.940000,0.065834,0.968732,0.184392,0.152394,0.196465,1.071821,-1.410320,0.002541,0.138163,1.085665,-1.457676,0.000000,0.244666,1.064998,-1.420381,0.256804,0.206566,1.064801,-1.352903,0.160303,0.135805,1.086210,-1.459098,0.244354,1.065261,-1.419623,0.208120,1.064909,-1.353079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.950000,0.079960,0.976156,0.171180,0.106881,0.194650,1.070461,-1.431789,0.002156,0.132194,1.084325,-1.473507,0.000000,0.241551,1.062767,-1.446355,0.512822,0.210204,1.064292,-1.375503,0.310670,0.130075,1.084338,-1.476066,0.241292,1.063118,-1.446211,0.210784,1.064445,-1.375561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.960000,0.083271,0.980893,0.161157,0.070315,0.191563,1.069342,-1.453206,0.002360,0.126081,1.082330,-1.490312,0.000000,0.237278,1.061626,-1.471142,0.477101,0.211329,1.064071,-1.398165,0.389175,0.123392,1.082512,-1.491924,0.237364,1.061756,-1.470843,0.212156,1.064220,-1.398078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.970000,0.085792,0.984464,0.149484,0.033544,0.187027,1.068386,-1.473942,0.002589,0.118854,1.080372,-1.506225,0.000000,0.231312,1.060590,-1.495137,0.278909,0.210915,1.064197,-1.420465,0.246753,0.116062,1.080740,-1.506935,0.231414,1.060683,-1.494322,0.212153,1.063896,-1.420871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.980000,0.094710,0.985650,0.138941,-0.014845,0.181932,1.067558,-1.493933,0.002282,0.110915,1.079441,-1.519406,0.000000,0.223859,1.059321,-1.519339,0.418626,0.211021,1.063911,-1.443056,0.493222,0.108066,1.080016,-1.519966,0.224478,1.059292,-1.519129,0.211580,1.064012,-1.443158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.990000,0.097403,0.983789,0.142220,-0.049445,0.174966,1.067349,-1.513228,0.002004,0.102334,1.079264,-1.533625,0.000000,0.215085,1.059633,-1.541548,0.653411,0.207478,1.063151,-1.464512,0.284728,0.099900,1.078629,-1.535681,0.214762,1.059712,-1.541640,0.208657,1.062977,-1.464640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.000000,0.107427,0.981480,0.133809,-0.085153,0.167484,1.066683,-1.532679,0.002212,0.093635,1.079095,-1.547702,0.000000,0.205298,1.058313,-1.563843,0.360453,0.203519,1.062642,-1.486493,0.255220,0.091011,1.079333,-1.547914,0.205323,1.058423,-1.563210,0.204493,1.062565,-1.486905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1.010000,0.121839,0.977344,0.125342,-0.119347,0.159093,1.066681,-1.549682,0.001940,0.084577,1.080341,-1.559387,0.000000,0.194354,1.057286,-1.583439,0.550859,0.198348,1.062415,-1.506221,0.407649,0.081929,1.080185,-1.560173,0.194429,1.057204,-1.583480,0.198973,1.062443,-1.506181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1.020000,0.125111,0.973754,0.116100,-0.150569,0.149930,1.066305,-1.566997,0.001666,0.074900,1.079682,-1.571981,0.000000,0.182955,1.056644,-1.602874,0.527819,0.191936,1.062587,-1.526135,0.410764,0.072662,1.079881,-1.572063,0.183039,1.056731,-1.602686,0.192595,1.062690,-1.526168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1.030000,0.125353,0.970040,0.097504,-0.183851,0.140214,1.066457,-1.582594,0.001749,0.064853,1.078870,-1.582612,0.000000,0.170751,1.056176,-1.620447,0.363070,0.185038,1.064326,-1.544722,0.299802,0.062843,1.079025,-1.582866,0.170931,1.056184,-1.620857,0.185365,1.064469,-1.544399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1.040000,0.128153,0.960213,0.101211,-0.226547,0.129224,1.066417,-1.598384,0.001670,0.054161,1.078836,-1.591689,0.000000,0.156376,1.056845,-1.638909,0.441016,0.177134,1.063568,-1.564553,0.047119,0.052590,1.078419,-1.592003,0.156316,1.056844,-1.639069,0.178292,1.063603,-1.563999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1.050000,0.123254,0.951720,0.100338,-0.262620,0.117796,1.066435,-1.612838,0.001579,0.043244,1.077628,-1.600591,0.055690,0.142079,1.057726,-1.655331,0.432314,0.168066,1.063951,-1.582592,0.000000,0.042231,1.077673,-1.600621,0.142088,1.057590,-1.655474,0.169623,1.064097,-1.582071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1.060000,0.127406,0.940141,0.095591,-0.301273,0.107074,1.066616,-1.626894,0.001514,0.033775,1.077837,-1.608598,0.000000,0.127805,1.057923,-1.671231,0.617402,0.159643,1.064088,-1.600852,0.315131,0.031789,1.077840,-1.608211,0.127648,1.058000,-1.670920,0.160582,1.064100,-1.601205,-0.199315,1.376524,-1.387853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1.070000,0.133949,0.926418,0.096084,-0.338489,0.094960,1.067034,-1.639250,0.001421,0.023450,1.078712,-1.615098,0.000000,0.112029,1.058581,-1.685167,0.688416,0.149401,1.063807,-1.617485,0.190596,0.021486,1.078328,-1.615442,0.111910,1.058611,-1.684929,0.150511,1.063768,-1.617653,-0.198315,1.376580,-1.388463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
